place,lat,lon,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban,less_than_hs,less_bachelors,doctorate
AtlanticCitycity_NJ,39.365,-74.439,40517.0,0.247,0.753,26969.0,0.6544,0.0559,0.195,0.0819,0.104,0.2668,0.4416,0.0128,0.2495,0.7976,0.1638,0.0673,0.0,0.2803,0.4748,0.0046
Atlanticcity_IA,41.4014,-95.0109,7257.0,0.0108,0.9892,33370.0,0.9457,0.0035,0.0328,0.018,0.0022,0.9865,0.0025,0.0,0.0079,0.8404,0.1035,0.0725,0.0,0.1331,0.5727,0.0033
Atmorecity_AL,31.0232,-87.4921,7676.0,0.0079,0.9921,22867.0,0.9635,0.0019,0.0218,0.0084,0.0047,0.4948,0.4631,0.0044,0.0073,0.8135,0.1554,0.0653,0.0,0.2476,0.5165,0.0
Atqasukcity_AK,70.4777,-157.4181,228.0,0.0246,0.9754,missing,0.2745,0.0,0.0,0.0,0.0044,0.0482,0.0,0.7255,0.0,0.876,0.1157,0.0331,0.0,missing,missing,missing
Attallacity_AL,34.0098,-86.0984,6592.0,0.0136,0.9864,27444.0,0.964,0.0019,0.0342,0.0,0.0018,0.8394,0.1323,0.0,0.0249,0.8225,0.1439,0.0793,0.0,0.2702,0.5545,0.0
AuGrescity_MI,44.0436,-83.689,1028.0,0.0225,0.9775,24511.0,0.9475,0.0,0.0197,0.0328,0.0029,0.9543,0.0029,0.0,0.0049,0.7581,0.2,0.0707,0.0,missing,missing,missing
Auburncity_IA,42.2509,-94.8772,296.0,0.0096,0.9904,42500.0,1.0,0.0,0.0,0.0,0.0034,0.9899,0.0,0.0,0.0,0.8286,0.1469,0.0449,0.0,0.1827,0.6142,0.0
Auburncity_IL,39.589,-89.746,4317.0,0.0104,0.9896,43250.0,0.9348,0.0056,0.0414,0.0182,0.0028,0.9836,0.003,0.0,0.0076,0.88,0.0798,0.0592,0.0,0.0933,0.5913,0.0
Auburndalecity_FL,28.067,-81.7953,11032.0,0.0577,0.9423,34184.0,0.8718,0.0116,0.0834,0.0332,0.0088,0.8113,0.1226,0.0,0.081,0.8195,0.1429,0.078,0.0,missing,missing,missing
Auburndalevillage_WI,44.628,-90.0132,738.0,0.0028,0.9972,41103.0,0.9343,0.0,0.0,0.0657,0.0,1.0,0.0,0.0,0.0,0.883,0.0568,0.0878,0.0,missing,missing,missing
Auduboncity_MN,46.8616,-95.9781,445.0,0.006,0.994,35729.0,0.9344,0.0,0.0273,0.0383,0.0,0.9438,0.0,0.0,0.0112,0.8514,0.0829,0.0886,0.0,missing,missing,missing
AugustCDP_CA,37.9799,-121.264,7808.0,0.3117,0.6883,25222.0,0.5033,0.0271,0.4251,0.0383,0.0324,0.5133,0.0132,0.0062,0.5597,0.7844,0.169,0.0886,0.0,0.4909,0.3801,0.0
Augustavillage_MI,42.3358,-85.3524,899.0,0.0155,0.9845,missing,0.925,0.0,0.0306,0.0444,0.0022,0.9577,0.0067,0.0,0.0133,0.8867,0.0735,0.0674,0.0,missing,missing,missing
AuroraCenterCDP_SD,43.8622,-98.3536,7.0,0.0,1.0,missing,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.8333,0.1667,0.0,0.0,missing,missing,missing
Auroracity_IA,42.6181,-91.7285,194.0,0.01,0.99,38750.0,1.0,0.0,0.0,0.0,0.0,0.9485,0.0,0.0,0.0,0.8133,0.1267,0.1,0.0,missing,missing,missing
Auroracity_IN,39.0586,-84.9064,3965.0,0.0112,0.9888,32500.0,0.9626,0.0,0.0038,0.0336,0.0015,0.9859,0.001,0.0,0.0061,0.8574,0.1093,0.0683,0.0,missing,missing,missing
Auroracity_OH,41.3193,-81.3559,13556.0,0.0281,0.9719,70998.0,0.9173,0.0067,0.0225,0.0483,0.0124,0.9567,0.0216,0.0051,0.0058,0.8698,0.0887,0.0746,0.0,0.048,0.4676,0.0105
Auroracity_OR,45.2302,-122.7554,655.0,0.0549,0.9451,55938.0,0.9474,0.0191,0.0191,0.0144,0.0107,0.942,0.0046,0.0,0.0626,0.8736,0.0776,0.1086,0.0,missing,missing,missing
Auroratown_TX,33.0583,-97.5162,853.0,0.0198,0.9802,32656.0,0.873,0.0,0.1175,0.0095,0.0023,0.9449,0.0023,0.0,0.0399,0.8151,0.1387,0.0863,0.0,missing,missing,missing
Austintown_IN,38.7428,-85.8094,4724.0,0.0078,0.9922,28495.0,0.9518,0.0,0.0241,0.0241,0.0019,0.982,0.0006,0.0,0.0152,0.8105,0.1614,0.0582,0.0,missing,missing,missing
Avaloncity_CA,33.3409,-118.3278,3127.0,0.2458,0.7542,39327.0,0.6771,0.0095,0.3013,0.0104,0.0061,0.7163,0.0074,0.0017,0.4595,0.8481,0.0866,0.0983,0.0,0.1932,0.4859,0.0036
Avalontown_GA,34.5016,-83.1943,278.0,0.0219,0.9781,31000.0,0.9,0.0,0.1,0.0,0.0036,0.9173,0.0791,0.0,0.0252,0.9263,0.0632,0.0368,0.0,0.2326,0.564,0.0233
AveryCreekCDP_NC,35.4604,-82.5788,1405.0,0.0233,0.9767,47619.0,0.9643,0.0,0.0119,0.0238,0.005,0.9502,0.0292,0.0,0.0135,0.8639,0.0819,0.0863,0.0,missing,missing,missing
Avistonvillage_IL,38.6092,-89.6063,1231.0,0.0049,0.9951,47917.0,0.9515,0.0,0.0154,0.033,0.0016,0.9862,0.0041,0.0,0.0073,0.8266,0.1166,0.0691,0.0,missing,missing,missing
Avocacity_MN,43.9488,-95.6468,146.0,0.0,1.0,missing,0.9697,0.0,0.0303,0.0,0.0,1.0,0.0,0.0,0.0,0.8261,0.1565,0.0174,0.0,missing,missing,missing
Avocavillage_NE,40.7977,-96.1198,270.0,0.0,1.0,missing,0.9417,0.0,0.0583,0.0,0.0,1.0,0.0,0.0,0.0259,0.8996,0.0917,0.0524,0.0,missing,missing,missing
Avoncity_SD,43.0068,-98.0591,561.0,0.0035,0.9965,missing,0.9387,0.0,0.0115,0.0498,0.0,0.9786,0.0,0.0,0.0036,0.8062,0.1586,0.0595,0.0,0.2241,0.4557,0.0
BagdadCDP_FL,30.5958,-87.0356,1490.0,0.01,0.99,missing,0.9499,0.0121,0.0294,0.0086,0.004,0.8,0.1362,0.0,0.0188,0.8203,0.1578,0.0675,0.0,missing,missing,missing
Bailey'sCrossroads_VA,38.8495,-77.1291,23166.0,0.5469,0.4531,51650.0,0.4554,0.073,0.2513,0.1006,0.1237,0.479,0.1085,0.1197,0.3711,0.8583,0.1067,0.0562,0.0,0.2405,0.3028,0.0191
Bainbridgetown_IN,39.7616,-86.8112,743.0,0.0152,0.9848,missing,0.9743,0.011,0.0147,0.0,0.004,0.9906,0.0027,0.0,0.0081,0.8345,0.1157,0.073,0.0,missing,missing,missing
Bairdcity_TX,32.396,-99.3971,1623.0,0.0208,0.9792,27446.0,0.8859,0.0059,0.0978,0.0104,0.0074,0.9051,0.0018,0.0,0.1343,0.821,0.1439,0.0548,0.0,0.2138,0.61,0.0018
Bairoiltown_WY,42.2396,-107.5593,97.0,0.046,0.954,missing,0.9487,0.0,0.0513,0.0,0.0,1.0,0.0,0.0,0.0412,0.863,0.0548,0.1096,0.0,missing,missing,missing
Bakercity_LA,30.5856,-91.1571,13793.0,0.0061,0.9939,35151.0,0.9167,0.0057,0.0347,0.0394,0.0022,0.4597,0.5236,0.0035,0.0086,0.8384,0.1122,0.0861,0.0,0.1413,0.6354,0.0054
Balatoncity_MN,44.2343,-95.8725,637.0,0.0,1.0,36442.0,0.9639,0.0,0.0217,0.0144,0.0,0.9922,0.0,0.0,0.0078,0.875,0.0963,0.0328,0.0,missing,missing,missing
BaldwinCitycity_KS,38.7776,-95.1874,3400.0,0.0075,0.9925,43269.0,0.9363,0.0037,0.0185,0.0341,0.0062,0.9362,0.0112,0.0074,0.0162,0.8194,0.0922,0.1324,0.0,0.0771,0.5369,0.0209
Baldwinvillage_IL,38.1838,-89.8447,3627.0,0.022,0.978,32083.0,0.9512,0.0,0.0488,0.0,0.0017,0.343,0.5886,0.0,0.0778,0.5934,0.287,0.1219,0.0,missing,missing,missing
BaldwinvilleCDP_MA,42.6102,-72.0752,1852.0,0.0172,0.9828,41771.0,0.8474,0.0,0.0343,0.0997,0.0049,0.9784,0.0016,0.0187,0.0178,0.8712,0.1041,0.0546,0.0,missing,missing,missing
BallengerCreekCDP_MD,39.3816,-77.4328,13518.0,0.0484,0.9516,56558.0,0.8893,0.022,0.043,0.0425,0.0308,0.8341,0.1008,0.0031,0.0314,0.924,0.052,0.0479,0.0,missing,missing,missing
Balltown_LA,31.4079,-92.4023,3681.0,0.0218,0.9782,31500.0,0.9243,0.005,0.0255,0.0453,0.0035,0.9674,0.0158,0.0,0.0141,0.8276,0.1185,0.0937,0.0,missing,missing,missing
BalmvilleCDP_NY,41.5279,-74.0244,3339.0,0.0961,0.9039,missing,0.7992,0.0307,0.1096,0.0536,0.0305,0.7966,0.0946,0.0069,0.1003,0.8364,0.112,0.065,0.0,missing,missing,missing
Bambergtown_SC,33.2984,-81.0319,3733.0,0.0256,0.9744,missing,0.9441,0.0175,0.0328,0.0056,0.0032,0.4522,0.5358,0.0,0.0048,0.7819,0.1832,0.066,0.0,0.3034,0.4321,0.0
Bancroftcity_ID,42.7194,-111.8862,382.0,0.0315,0.9685,26458.0,0.965,0.0,0.035,0.0,0.0,0.9869,0.0026,0.0,0.0079,0.8426,0.1443,0.0623,0.0,missing,missing,missing
Bancroftvillage_MI,42.8765,-84.0654,616.0,0.0031,0.9969,41538.0,0.9461,0.0147,0.0,0.0392,0.0,0.9643,0.0,0.0,0.0114,0.8228,0.1488,0.0722,0.0,0.1684,0.6631,0.008
Banderacity_TX,29.7258,-99.075,957.0,0.0248,0.9752,missing,0.7995,0.0,0.1795,0.021,0.0,0.9498,0.0021,0.0,0.2184,0.822,0.1422,0.063,0.0,0.249,0.574,0.0
Bangorborough_PA,40.8667,-75.2108,5319.0,0.0188,0.9812,36382.0,0.9371,0.0028,0.0197,0.031,0.0032,0.9786,0.0049,0.0094,0.0149,0.8477,0.1165,0.052,0.0,missing,missing,missing
Bangorcity_ME,44.8109,-68.783,31473.0,0.0337,0.9663,29740.0,0.9257,0.0066,0.0111,0.051,0.0116,0.9496,0.0102,0.0056,0.0105,0.8163,0.1199,0.0884,0.0,0.1055,0.5143,0.0159
Banningcity_CA,33.9317,-116.8976,23562.0,0.1426,0.8574,32076.0,0.7487,0.0223,0.19,0.0261,0.0538,0.6419,0.0855,0.0128,0.3021,0.7526,0.2043,0.0662,0.0,missing,missing,missing
Barbourmeadecity_KY,38.3002,-85.5997,1260.0,0.0179,0.9821,71711.0,0.944,0.0058,0.027,0.0232,0.0095,0.9587,0.0238,0.0,0.0063,0.8212,0.1071,0.1022,0.0,missing,missing,missing
Barclaytown_MD,39.1447,-75.8647,143.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9231,0.0699,0.0,0.0,0.8947,0.0632,0.0947,0.0,missing,missing,missing
Barlowcity_OR,45.2522,-122.7213,140.0,0.028,0.972,missing,0.9111,0.0,0.0889,0.0,0.0071,0.9071,0.0,0.0,0.0929,0.8378,0.0631,0.1351,0.0,missing,missing,missing
Barnardcity_KS,39.1892,-98.0431,123.0,0.0,1.0,missing,0.9697,0.0,0.0,0.0303,0.0,1.0,0.0,0.0,0.0,0.8627,0.1176,0.0392,0.0,missing,missing,missing
Barnescity_KS,39.7115,-96.8731,152.0,0.0,1.0,missing,0.9767,0.0,0.0,0.0233,0.0066,0.9803,0.0,0.0,0.0066,0.7941,0.1838,0.0221,0.0,missing,missing,missing
Barodavillage_MI,41.9557,-86.4876,858.0,0.0231,0.9769,36250.0,0.9195,0.0086,0.0172,0.0546,0.0058,0.9674,0.0047,0.0,0.0093,0.8879,0.0768,0.0538,0.0,missing,missing,missing
BarringtonHillsvil_IL,42.1415,-88.2003,3915.0,0.0514,0.9486,missing,0.8556,0.0129,0.0264,0.1001,0.0391,0.943,0.0046,0.005,0.0192,0.8605,0.0927,0.073,0.0,0.0224,0.23,0.0054
Barringtonborough_NJ,39.8705,-75.0526,7084.0,0.0322,0.9678,missing,0.9218,0.0135,0.0234,0.0376,0.0144,0.9161,0.0416,0.0036,0.0284,0.8546,0.1071,0.069,0.0,missing,missing,missing
Barstowcity_CA,34.8763,-117.0348,21119.0,0.1198,0.8802,35069.0,0.682,0.0472,0.234,0.0262,0.0308,0.571,0.116,0.0106,0.365,0.8108,0.1459,0.0664,0.0,0.1834,0.5818,0.0041
Bartlettcity_TX,30.7956,-97.4307,1675.0,0.087,0.913,26094.0,0.728,0.0051,0.2466,0.0203,0.0006,0.6161,0.1797,0.0,0.3307,0.8278,0.1524,0.0405,0.0,0.3653,0.4259,0.0009
BartonCreekCDP_TX,30.2855,-97.8658,1589.0,0.1349,0.8651,missing,0.8783,0.0238,0.0182,0.0797,0.0277,0.932,0.0239,0.0,0.0371,0.8667,0.0824,0.081,0.0,missing,missing,missing
Bartowtown_GA,32.8811,-82.4722,223.0,0.0,1.0,missing,0.9038,0.0,0.0673,0.0288,0.0,0.4036,0.5964,0.0,0.0135,0.7629,0.201,0.0515,0.0,missing,missing,missing
Basehorcity_KS,39.1385,-94.9387,2238.0,0.0115,0.9885,52831.0,0.9209,0.0087,0.0371,0.0334,0.0071,0.9714,0.0036,0.0,0.0161,0.8564,0.0892,0.0816,0.0,0.0682,0.6795,0.0014
BasinCDP_MT,46.2766,-112.2678,255.0,0.0093,0.9907,missing,0.9038,0.0192,0.0385,0.0192,0.0039,0.9529,0.0,0.0192,0.0196,0.8294,0.1588,0.0353,0.0,missing,missing,missing
BasinCityCDP_WA,46.5914,-119.1493,968.0,0.4365,0.5635,missing,0.299,0.0,0.701,0.0,0.0031,0.5568,0.0,0.0,0.7614,0.825,0.1232,0.0821,0.0,missing,missing,missing
Bastropcity_TX,30.1121,-97.3168,5340.0,0.0341,0.9659,40212.0,0.798,0.0039,0.1661,0.0267,0.0099,0.7234,0.17,0.0053,0.1775,0.8588,0.112,0.0636,0.0,missing,missing,missing
Bataviavillage_OH,39.0773,-84.1792,1617.0,0.0061,0.9939,40804.0,0.9612,0.009,0.006,0.0194,0.0025,0.945,0.0328,0.0045,0.0037,0.8688,0.082,0.0617,0.0,missing,missing,missing
Batesvillecity_IN,39.2983,-85.2215,6033.0,0.0063,0.9937,50115.0,0.9681,0.0,0.0164,0.0155,0.0113,0.9717,0.0002,0.0,0.0123,0.8753,0.0869,0.0715,0.0,0.1176,0.5463,0.005
Batesvillecity_MS,34.3178,-89.9426,7113.0,0.0104,0.9896,29875.0,0.9237,0.0058,0.0482,0.0224,0.0038,0.5643,0.4188,0.0,0.016,0.8227,0.153,0.035,0.0,missing,missing,missing
Bathcity_ME,43.9163,-69.8226,9266.0,0.0359,0.9641,36372.0,0.9407,0.004,0.0193,0.0361,0.0047,0.9492,0.016,0.0,0.0176,0.8576,0.0995,0.0724,0.0,0.0957,0.5793,0.004
BattleLakecity_MN,46.2836,-95.7134,686.0,0.0071,0.9929,25000.0,0.9207,0.0,0.0183,0.061,0.0044,0.9854,0.0029,0.0,0.0146,0.7801,0.156,0.078,0.0,missing,missing,missing
BattlementMesaCDP_CO,39.4379,-108.0338,3497.0,0.0383,0.9617,36680.0,0.8981,0.0102,0.0795,0.0122,0.0017,0.9494,0.004,0.0,0.0706,0.7862,0.1792,0.0754,0.0,missing,missing,missing
BausellandEllisCD_TX,26.4348,-97.7869,112.0,0.0288,0.9712,missing,0.2222,0.0,0.7778,0.0,0.0,0.8036,0.0,0.0,0.8482,1.0,0.0,0.0,0.0,missing,missing,missing
BayParkCDP_NY,40.6321,-73.6694,2300.0,0.1106,0.8894,64063.0,0.8357,0.0252,0.06,0.0707,0.0096,0.9648,0.0035,0.0084,0.0422,0.8378,0.1312,0.0524,0.0,missing,missing,missing
BayPinesCDP_FL,27.8192,-82.7767,3065.0,0.0588,0.9412,missing,0.9108,0.0046,0.0466,0.0315,0.0046,0.9791,0.0023,0.0066,0.0235,0.7669,0.1819,0.0787,0.0,0.0782,0.5935,0.0054
BayPointCDP_CA,38.0277,-121.9561,21534.0,0.3207,0.6793,44951.0,0.5471,0.0857,0.3077,0.0539,0.1115,0.4625,0.1271,0.0055,0.3864,0.843,0.1104,0.0766,0.0,0.2161,0.5231,0.0038
Bayfieldtown_CO,37.2305,-107.5995,1549.0,0.0058,0.9942,missing,0.9177,0.0,0.0578,0.0245,0.0013,0.9167,0.0019,0.0,0.1046,0.8862,0.0671,0.0857,0.0,missing,missing,missing
Baylisvillage_IL,39.7286,-90.9081,265.0,0.0,1.0,32344.0,0.9881,0.0,0.0119,0.0,0.0038,0.9811,0.0,0.0,0.0,0.8629,0.1015,0.0761,0.0,missing,missing,missing
BayportCDP_FL,28.5485,-82.6453,36.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9722,0.0278,0.0,0.0,0.7917,0.2083,0.0,0.0,missing,missing,missing
Baytowncity_TX,29.7438,-94.9658,66430.0,0.1599,0.8401,40559.0,0.7035,0.0054,0.2578,0.0314,0.0098,0.6787,0.1338,0.0018,0.3424,0.8653,0.1016,0.0577,0.0,0.2339,0.532,0.0044
Bayviewtown_TX,26.1296,-97.4012,323.0,0.125,0.875,46750.0,0.544,0.0,0.4,0.056,0.0,0.9164,0.0093,0.0,0.2941,0.8041,0.0893,0.2234,0.0,missing,missing,missing
BeachParkvillage_IL,42.4238,-87.8478,10072.0,0.0748,0.9252,56553.0,0.8572,0.0044,0.0987,0.0303,0.0149,0.8531,0.0454,0.0094,0.1358,0.8583,0.0847,0.0837,0.0,0.1368,0.6332,0.0059
Beachwoodcity_OH,41.4822,-81.504,12186.0,0.1547,0.8453,65406.0,0.8127,0.027,0.0128,0.1045,0.0321,0.865,0.0908,0.0431,0.0078,0.8145,0.1321,0.0714,0.0,missing,missing,missing
Beallsvilleborough_PA,40.0646,-80.0248,511.0,0.0038,0.9962,missing,0.9846,0.0,0.0154,0.0,0.0,0.9922,0.0078,0.0,0.0,0.8313,0.1489,0.0546,0.0,missing,missing,missing
Beamancity_IA,42.22,-92.823,210.0,0.009,0.991,missing,1.0,0.0,0.0,0.0,0.0,0.9952,0.0,0.0,0.0,0.8503,0.1018,0.0719,0.0,missing,missing,missing
BearRiverCitytown_UT,41.6153,-112.1256,750.0,0.0,1.0,missing,0.9095,0.0,0.0543,0.0362,0.0,0.9627,0.0,0.0,0.0387,0.8386,0.1122,0.1102,0.0,missing,missing,missing
BeaverCitycity_NE,40.1367,-99.8291,641.0,0.0031,0.9969,27443.0,0.9585,0.0,0.0277,0.0138,0.0,0.9797,0.0031,0.0,0.0187,0.8087,0.133,0.0765,0.0,missing,missing,missing
BeaverDamcity_WI,43.46,-88.8361,15169.0,0.0277,0.9723,37873.0,0.9304,0.0069,0.0351,0.0243,0.0061,0.9595,0.0044,0.0033,0.0422,0.8546,0.0932,0.074,0.0,0.1443,0.604,0.004
BeaverMeadowsborou_PA,40.9284,-75.9128,968.0,0.0093,0.9907,missing,0.9127,0.0,0.0249,0.0623,0.0021,0.9938,0.0,0.0,0.0124,0.837,0.1369,0.043,0.0,missing,missing,missing
Beavercity_IA,42.0378,-94.1411,53.0,0.0545,0.9455,missing,1.0,0.0,0.0,0.0,0.0189,0.9434,0.0,0.0,0.0189,0.8537,0.1463,0.0,0.0,missing,missing,missing
Beavercity_OK,36.8135,-100.5243,1570.0,0.0509,0.9491,37560.0,0.9028,0.0033,0.0725,0.0214,0.0006,0.9248,0.0057,0.0,0.0968,0.8109,0.141,0.0603,0.0,missing,missing,missing
Beavertontown_AL,33.9328,-88.0204,226.0,0.036,0.964,20250.0,0.9684,0.0,0.0316,0.0,0.0,0.9558,0.031,0.0,0.0,0.8187,0.1484,0.0549,0.0,missing,missing,missing
Bechtelsvilleboroug_PA,40.3701,-75.6286,931.0,0.0183,0.9817,48846.0,0.8835,0.0085,0.0313,0.0767,0.0011,0.9925,0.0011,0.0,0.0064,0.8837,0.1025,0.0402,0.0,missing,missing,missing
BeckettRidgeCDP_OH,39.3493,-84.4389,8663.0,0.0857,0.9143,80090.0,0.8743,0.0342,0.0339,0.0504,0.0553,0.8827,0.0483,0.0071,0.0163,0.9199,0.0458,0.0644,0.0,missing,missing,missing
Beckleycity_WV,37.7798,-81.1832,17254.0,0.027,0.973,28122.0,0.9471,0.0094,0.0142,0.0262,0.0189,0.7364,0.2289,0.003,0.0074,0.7995,0.1599,0.0673,0.0,missing,missing,missing
Bedfordcity_OH,41.3924,-81.5344,14214.0,0.0329,0.9671,36943.0,0.9114,0.0064,0.0229,0.0446,0.0108,0.7901,0.1763,0.0147,0.0107,0.839,0.1243,0.0598,0.0,missing,missing,missing
Bedfordcity_VA,37.3346,-79.5228,6299.0,0.0156,0.9844,28792.0,0.9417,0.0079,0.0163,0.031,0.0057,0.7533,0.2238,0.0032,0.0089,0.7939,0.1572,0.0617,0.0,missing,missing,missing
BeeRidgeCDP_FL,27.2888,-82.471,8744.0,0.0796,0.9204,missing,0.8903,0.004,0.0307,0.075,0.0067,0.973,0.0078,0.0,0.0292,0.8,0.1629,0.0527,0.0,missing,missing,missing
BeecherCDP_MI,43.0875,-83.7026,12793.0,0.008,0.992,25925.0,0.9316,0.0029,0.0487,0.0086,0.0008,0.2801,0.6596,0.0082,0.0396,0.7842,0.1805,0.0721,0.0,0.251,0.5962,0.0014
BeechwoodVillageci_KY,38.2538,-85.6302,1173.0,0.0095,0.9905,52500.0,0.9408,0.0,0.0286,0.0305,0.006,0.9778,0.0043,0.0,0.0068,0.8302,0.1122,0.0849,0.0,missing,missing,missing
Bel-Ridgevillage_MO,38.7149,-90.3281,3082.0,0.0051,0.9949,27500.0,0.9182,0.0,0.0376,0.0392,0.0039,0.1755,0.7966,0.005,0.0117,0.8241,0.1275,0.0769,0.0,0.1986,0.5874,0.0
Beldingcity_MI,43.0965,-85.2305,5877.0,0.0083,0.9917,32878.0,0.9438,0.0091,0.0297,0.0174,0.0044,0.9646,0.0039,0.0,0.0301,0.8423,0.115,0.0662,0.0,0.1943,0.6043,0.0014
Belfieldcity_ND,46.886,-103.1986,866.0,0.0116,0.9884,27619.0,0.8902,0.0,0.0145,0.0954,0.0023,0.9769,0.0023,0.0,0.0139,0.8233,0.1229,0.0983,0.0,missing,missing,missing
Belingtontown_WV,39.0257,-79.9382,1788.0,0.0061,0.9939,22154.0,0.9698,0.0041,0.0178,0.0082,0.0006,0.9866,0.0006,0.0,0.0067,0.7905,0.1818,0.0426,0.0,missing,missing,missing
BellAcresborough_PA,40.5922,-80.1761,1382.0,0.047,0.953,61094.0,0.9068,0.0171,0.0133,0.0627,0.0152,0.9566,0.0109,0.0,0.0022,0.8223,0.1469,0.0526,0.0,missing,missing,missing
BellaVillacity_MO,38.543,-90.2856,687.0,0.0514,0.9486,missing,0.9215,0.0116,0.0378,0.0291,0.0029,0.9825,0.0015,0.0,0.0146,0.833,0.1243,0.0515,0.0,0.1937,0.5217,0.0
Bellairecity_OH,40.0163,-80.7456,4892.0,0.0077,0.9923,19480.0,0.9129,0.0033,0.0138,0.0666,0.0018,0.9207,0.057,0.0033,0.0031,0.7823,0.1968,0.0328,0.0,0.228,0.6435,0.0
BelleHaventown_VA,37.55,-75.8243,480.0,0.0168,0.9832,missing,0.9545,0.0091,0.0273,0.0091,0.0063,0.7813,0.1938,0.0,0.0083,0.846,0.1035,0.0682,0.0,missing,missing,missing
BelleRivevillage_IL,38.2321,-88.7399,371.0,0.0133,0.9867,missing,0.9664,0.0201,0.0,0.0134,0.0,0.9757,0.0054,0.0,0.0,0.8404,0.1107,0.0847,0.0,missing,missing,missing
BelleValleyvillage_OH,39.7892,-81.5548,263.0,0.0037,0.9963,30536.0,0.901,0.0,0.0396,0.0594,0.0,0.9734,0.0076,0.0,0.0076,0.8009,0.1801,0.0569,0.0,missing,missing,missing
Bellechestercity_MN,44.3708,-92.5119,172.0,0.0,1.0,missing,0.9535,0.0,0.0233,0.0233,0.0,0.9826,0.0,0.0,0.0174,0.8429,0.1143,0.0714,0.0,missing,missing,missing
Bellefontainecity_OH,40.3609,-83.7581,13069.0,0.0246,0.9754,36029.0,0.9397,0.018,0.0163,0.0206,0.0093,0.9082,0.0513,0.0055,0.0112,0.8616,0.0912,0.0845,0.0,0.132,0.665,0.0036
BellevilleCDP_PA,40.6034,-77.7248,1386.0,0.056,0.944,34352.0,0.8848,0.0071,0.0053,0.1028,0.0014,0.9964,0.0007,0.0,0.0036,0.8208,0.1094,0.0901,0.0,missing,missing,missing
Bellevillecity_AR,35.0917,-93.4492,371.0,0.1974,0.8026,25625.0,0.7464,0.1232,0.0942,0.0362,0.0755,0.8167,0.0081,0.0,0.0647,0.7712,0.2092,0.0359,0.0,missing,missing,missing
Bellevillecity_IL,38.5216,-89.9952,41410.0,0.0193,0.9807,35979.0,0.9358,0.0045,0.031,0.0245,0.0081,0.8151,0.1551,0.0042,0.0163,0.8348,0.1085,0.0793,0.0,0.1243,0.5719,0.0042
Bellevuecity_ID,43.465,-114.2568,1876.0,0.1599,0.8401,45438.0,0.8394,0.0,0.1431,0.0175,0.0096,0.8657,0.0005,0.0,0.1935,0.8884,0.0514,0.0872,0.0,missing,missing,missing
Bellflowercity_MO,39.0039,-91.3529,427.0,0.0,1.0,33594.0,0.9313,0.0,0.0305,0.0382,0.0023,0.9719,0.0023,0.0,0.0094,0.872,0.076,0.12,0.0,missing,missing,missing
BellinghamCDP_MA,42.0981,-71.4767,4497.0,0.0411,0.9589,missing,0.8713,0.0,0.0264,0.0805,0.0076,0.9618,0.012,0.0217,0.0142,0.8899,0.0556,0.0611,0.0,missing,missing,missing
Bellmeadcity_TX,31.5968,-97.0966,9214.0,0.0657,0.9343,28189.0,0.8041,0.0092,0.1715,0.0113,0.0056,0.6887,0.1462,0.0039,0.2382,0.8397,0.131,0.065,0.0,missing,missing,missing
Bellstown_TX,33.6136,-96.4108,1190.0,0.005,0.995,36711.0,0.9689,0.0041,0.0207,0.0062,0.0017,0.9496,0.0017,0.0,0.0168,0.8444,0.123,0.0729,0.0,missing,missing,missing
BellviewCDP_FL,30.4612,-87.3008,21201.0,0.0415,0.9585,38725.0,0.8895,0.0389,0.0358,0.0339,0.0328,0.8066,0.1169,0.0019,0.024,0.8341,0.1154,0.0781,0.0,0.1298,0.5924,0.0042
Bellvillecity_GA,32.1528,-81.9734,130.0,0.0,1.0,missing,0.9434,0.0,0.0,0.0566,0.0154,0.9308,0.0538,0.0,0.0692,0.8559,0.0811,0.0991,0.0,missing,missing,missing
Belmorevillage_OH,41.1542,-83.941,171.0,0.0,1.0,missing,0.6552,0.0,0.3103,0.0345,0.0058,0.7719,0.0,0.0,0.2573,0.7717,0.1654,0.063,0.0,missing,missing,missing
Beloitcity_KS,39.4627,-98.1095,4019.0,0.0045,0.9955,33227.0,0.9494,0.0055,0.0171,0.028,0.0037,0.9694,0.0077,0.0,0.0107,0.851,0.0941,0.0825,0.0,0.0956,0.5986,0.0061
Beloitvillage_OH,40.9229,-80.9972,1024.0,0.0,1.0,32279.0,0.9635,0.0,0.0097,0.0268,0.001,0.9854,0.0029,0.0,0.001,0.8445,0.1118,0.0608,0.0,missing,missing,missing
Belprecity_OH,39.2802,-81.5851,6660.0,0.0062,0.9938,29603.0,0.955,0.0,0.0226,0.0223,0.0042,0.9601,0.021,0.0,0.0048,0.8323,0.1331,0.0565,0.0,0.1479,0.6219,0.0057
BelugaCDP_AK,61.134,-151.1647,32.0,missing,missing,missing,missing,missing,missing,missing,0.0,0.75,0.0,missing,0.0,missing,missing,missing,0.0,missing,missing,missing
